FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied,Renter occupied
ACSSF,2010e5,wv,000,0095,0000946,070,54,089,07000US540899021699999,"Remainder of Bluestone River district, Bluestone River district, Summers County, West Virginia",1571,1423,148
ACSSF,2010e5,wv,000,0095,0000947,070,54,089,07000US540899144037636,"Hinton city (part), Greenbrier River district, Summers County, West Virginia",459,303,156
ACSSF,2010e5,wv,000,0095,0000948,070,54,089,07000US540899144099999,"Remainder of Greenbrier River district, Greenbrier River district, Summers County, West Virginia",1200,1086,114
ACSSF,2010e5,wv,000,0095,0000949,070,54,089,07000US540899231637636,"Hinton city (part), New River district, Summers County, West Virginia",246,171,75
ACSSF,2010e5,wv,000,0095,0000950,070,54,089,07000US540899231699999,"Remainder of New River district, New River district, Summers County, West Virginia",1170,967,203
ACSSF,2010e5,wv,000,0095,0000951,070,54,091,07000US540919099332716,"Grafton city (part), Eastern district, Taylor County, West Virginia",875,591,284
ACSSF,2010e5,wv,000,0095,0000952,070,54,091,07000US540919099399999,"Remainder of Eastern district, Eastern district, Taylor County, West Virginia",1347,1141,206
ACSSF,2010e5,wv,000,0095,0000953,070,54,091,07000US540919317532716,"Grafton city (part), Tygart district, Taylor County, West Virginia",1369,893,476
ACSSF,2010e5,wv,000,0095,0000954,070,54,091,07000US540919317599999,"Remainder of Tygart district, Tygart district, Taylor County, West Virginia",403,338,65
ACSSF,2010e5,wv,000,0095,0000955,070,54,091,07000US540919362127940,"Flemington town, Western district, Taylor County, West Virginia",103,76,27
ACSSF,2010e5,wv,000,0095,0000956,070,54,091,07000US540919362199999,"Remainder of Western district, Western district, Taylor County, West Virginia",2482,2128,354
ACSSF,2010e5,wv,000,0095,0000957,070,54,093,07000US540939019234492,"Hambleton town, Black Fork district, Tucker County, West Virginia",109,76,33
ACSSF,2010e5,wv,000,0095,0000958,070,54,093,07000US540939019236460,"Hendricks town, Black Fork district, Tucker County, West Virginia",136,120,16
ACSSF,2010e5,wv,000,0095,0000959,070,54,093,07000US540939019262284,"Parsons city, Black Fork district, Tucker County, West Virginia",692,535,157
ACSSF,2010e5,wv,000,0095,0000960,070,54,093,07000US540939019299999,"Remainder of Black Fork district, Black Fork district, Tucker County, West Virginia",720,580,140
ACSSF,2010e5,wv,000,0095,0000961,070,54,093,07000US540939062499999,"Clover district, Clover district, Tucker County, West Virginia",143,143,0
ACSSF,2010e5,wv,000,0095,0000962,070,54,093,07000US540939074420428,"Davis town, Davis district, Tucker County, West Virginia",270,195,75
ACSSF,2010e5,wv,000,0095,0000963,070,54,093,07000US540939074480020,"Thomas city (part), Davis district, Tucker County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0000964,070,54,093,07000US540939074499999,"Remainder of Davis district, Davis district, Tucker County, West Virginia",15,0,15
ACSSF,2010e5,wv,000,0095,0000965,070,54,093,07000US540939094899999,"Dry Fork district, Dry Fork district, Tucker County, West Virginia",299,263,36
ACSSF,2010e5,wv,000,0095,0000966,070,54,093,07000US540939105680020,"Thomas city (part), Fairfax district, Tucker County, West Virginia",231,174,57
ACSSF,2010e5,wv,000,0095,0000967,070,54,093,07000US540939105699999,"Remainder of Fairfax district, Fairfax district, Tucker County, West Virginia",70,67,3
ACSSF,2010e5,wv,000,0095,0000968,070,54,093,07000US540939189699999,"Licking district, Licking district, Tucker County, West Virginia",44,44,0
ACSSF,2010e5,wv,000,0095,0000969,070,54,093,07000US540939268899999,"St. George district, St. George district, Tucker County, West Virginia",403,294,109
ACSSF,2010e5,wv,000,0095,0000970,070,54,095,07000US540959046929404,"Friendly town, Central district, Tyler County, West Virginia",40,27,13
ACSSF,2010e5,wv,000,0095,0000971,070,54,095,07000US540959046953572,"Middlebourne town, Central district, Tyler County, West Virginia",385,249,136
ACSSF,2010e5,wv,000,0095,0000972,070,54,095,07000US540959046999999,"Remainder of Central district, Central district, Tyler County, West Virginia",495,489,6
ACSSF,2010e5,wv,000,0095,0000973,070,54,095,07000US540959233461636,"Paden City city (part), North district, Tyler County, West Virginia",404,343,61
ACSSF,2010e5,wv,000,0095,0000974,070,54,095,07000US540959233499999,"Remainder of North district, North district, Tyler County, West Virginia",593,469,124
ACSSF,2010e5,wv,000,0095,0000975,070,54,095,07000US540959289899999,"South district, South district, Tyler County, West Virginia",983,878,105
ACSSF,2010e5,wv,000,0095,0000976,070,54,095,07000US540959359274380,"Sistersville city, West district, Tyler County, West Virginia",632,454,178
ACSSF,2010e5,wv,000,0095,0000977,070,54,095,07000US540959359299999,"Remainder of West district, West district, Tyler County, West Virginia",260,224,36
ACSSF,2010e5,wv,000,0095,0000978,070,54,097,07000US540979110211188,"Buckhannon city (part), First district, Upshur County, West Virginia",1830,1099,731
ACSSF,2010e5,wv,000,0095,0000979,070,54,097,07000US540979110299999,"Remainder of First district, First district, Upshur County, West Virginia",842,687,155
ACSSF,2010e5,wv,000,0095,0000980,070,54,097,07000US540979274511188,"Buckhannon city (part), Second district, Upshur County, West Virginia",39,0,39
ACSSF,2010e5,wv,000,0095,0000981,070,54,097,07000US540979274599999,"Remainder of Second district, Second district, Upshur County, West Virginia",3219,2631,588
ACSSF,2010e5,wv,000,0095,0000982,070,54,097,07000US540979310511188,"Buckhannon city (part), Third district, Upshur County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0000983,070,54,097,07000US540979310599999,"Remainder of Third district, Third district, Upshur County, West Virginia",3361,2938,423
ACSSF,2010e5,wv,000,0095,0000984,070,54,099,07000US540999032428516,"Fort Gay town, Butler district, Wayne County, West Virginia",346,195,151
ACSSF,2010e5,wv,000,0095,0000985,070,54,099,07000US540999032445580,"Lavalette CDP (part), Butler district, Wayne County, West Virginia",138,78,60
ACSSF,2010e5,wv,000,0095,0000986,070,54,099,07000US540999032465596,"Prichard CDP, Butler district, Wayne County, West Virginia",185,172,13
ACSSF,2010e5,wv,000,0095,0000987,070,54,099,07000US540999032499999,"Remainder of Butler district, Butler district, Wayne County, West Virginia",2750,2352,398
ACSSF,2010e5,wv,000,0095,0000988,070,54,099,07000US540999049214308,"Ceredo city (part), Ceredo district, Wayne County, West Virginia",866,375,491
ACSSF,2010e5,wv,000,0095,0000989,070,54,099,07000US540999049243180,"Kenova city, Ceredo district, Wayne County, West Virginia",1455,908,547
ACSSF,2010e5,wv,000,0095,0000990,070,54,099,07000US540999049299999,"Remainder of Ceredo district, Ceredo district, Wayne County, West Virginia",983,915,68
ACSSF,2010e5,wv,000,0095,0000991,070,54,099,07000US540999303619300,"Crum CDP, Stonewall district, Wayne County, West Virginia",49,36,13
ACSSF,2010e5,wv,000,0095,0000992,070,54,099,07000US540999303699999,"Remainder of Stonewall district, Stonewall district, Wayne County, West Virginia",2880,2490,390
ACSSF,2010e5,wv,000,0095,0000993,070,54,099,07000US540999337245580,"Lavalette CDP (part), Union district, Wayne County, West Virginia",189,189,0
ACSSF,2010e5,wv,000,0095,0000994,070,54,099,07000US540999337284940,"Wayne town, Union district, Wayne County, West Virginia",738,405,333
ACSSF,2010e5,wv,000,0095,0000995,070,54,099,07000US540999337299999,"Remainder of Union district, Union district, Wayne County, West Virginia",2754,2261,493
ACSSF,2010e5,wv,000,0095,0000996,070,54,099,07000US540999362414308,"Ceredo city (part), Westmoreland district, Wayne County, West Virginia",47,47,0
ACSSF,2010e5,wv,000,0095,0000997,070,54,099,07000US540999362439460,"Huntington city (part), Westmoreland district, Wayne County, West Virginia",1624,1199,425
ACSSF,2010e5,wv,000,0095,0000998,070,54,099,07000US540999362499999,"Remainder of Westmoreland district, Westmoreland district, Wayne County, West Virginia",1747,1214,533
ACSSF,2010e5,wv,000,0095,0000999,070,54,101,07000US541019047100364,"Addison (Webster Springs) town, Central district, Webster County, West Virginia",462,208,254
ACSSF,2010e5,wv,000,0095,0001000,070,54,101,07000US541019047199999,"Remainder of Central district, Central district, Webster County, West Virginia",823,679,144
ACSSF,2010e5,wv,000,0095,0001001,070,54,101,07000US541019236006436,"Bergoo CDP, Northern district, Webster County, West Virginia",27,27,0
ACSSF,2010e5,wv,000,0095,0001002,070,54,101,07000US541019236099999,"Remainder of Northern district, Northern district, Webster County, West Virginia",1242,1052,190
ACSSF,2010e5,wv,000,0095,0001003,070,54,101,07000US541019292512436,"Camden-on-Gauley town, Southern district, Webster County, West Virginia",57,38,19
ACSSF,2010e5,wv,000,0095,0001004,070,54,101,07000US541019292518412,"Cowen town, Southern district, Webster County, West Virginia",266,173,93
ACSSF,2010e5,wv,000,0095,0001005,070,54,101,07000US541019292599999,"Remainder of Southern district, Southern district, Webster County, West Virginia",1239,1079,160
ACSSF,2010e5,wv,000,0095,0001006,070,54,103,07000US541039079439340,"Hundred town, District 1, Wetzel County, West Virginia",173,106,67
ACSSF,2010e5,wv,000,0095,0001007,070,54,103,07000US541039079440636,"Jacksonburg CDP, District 1, Wetzel County, West Virginia",28,28,0
ACSSF,2010e5,wv,000,0095,0001008,070,54,103,07000US541039079447788,"Littleton CDP, District 1, Wetzel County, West Virginia",87,76,11
ACSSF,2010e5,wv,000,0095,0001009,070,54,103,07000US541039079463892,"Pine Grove town, District 1, Wetzel County, West Virginia",181,131,50
ACSSF,2010e5,wv,000,0095,0001010,070,54,103,07000US541039079467252,"Reader CDP, District 1, Wetzel County, West Virginia",232,199,33
ACSSF,2010e5,wv,000,0095,0001011,070,54,103,07000US541039079474788,"Smithfield town, District 1, Wetzel County, West Virginia",56,29,27
ACSSF,2010e5,wv,000,0095,0001012,070,54,103,07000US541039079499999,"District Remainder of 1, District 1, Wetzel County, West Virginia",1644,1379,265
ACSSF,2010e5,wv,000,0095,0001013,070,54,103,07000US541039083061636,"Paden City city (part), District 2, Wetzel County, West Virginia",761,598,163
ACSSF,2010e5,wv,000,0095,0001014,070,54,103,07000US541039083099999,"District Remainder of 2, District 2, Wetzel County, West Virginia",1364,1105,259
ACSSF,2010e5,wv,000,0095,0001015,070,54,103,07000US541039086758684,"New Martinsville city, District 3, Wetzel County, West Virginia",2371,1868,503
ACSSF,2010e5,wv,000,0095,0001016,070,54,103,07000US541039086799999,"District Remainder of 3, District 3, Wetzel County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001017,070,54,105,07000US541059047324364,"Elizabeth town, Central district, Wirt County, West Virginia",510,264,246
ACSSF,2010e5,wv,000,0095,0001018,070,54,105,07000US541059047399999,"Remainder of Central district, Central district, Wirt County, West Virginia",431,385,46
ACSSF,2010e5,wv,000,0095,0001019,070,54,105,07000US541059234499999,"Northeast district, Northeast district, Wirt County, West Virginia",792,778,14
ACSSF,2010e5,wv,000,0095,0001020,070,54,105,07000US541059295899999,"Southwest district, Southwest district, Wirt County, West Virginia",631,498,133
ACSSF,2010e5,wv,000,0095,0001021,070,54,107,07000US541079058899999,"Clay district, Clay district, Wood County, West Virginia",2524,2025,499
ACSSF,2010e5,wv,000,0095,0001022,070,54,107,07000US541079156099999,"Harris district, Harris district, Wood County, West Virginia",734,626,108
ACSSF,2010e5,wv,000,0095,0001023,070,54,107,07000US541079198008308,"Blennerhassett CDP, Lubeck district, Wood County, West Virginia",1235,1125,110
ACSSF,2010e5,wv,000,0095,0001024,070,54,107,07000US541079198049156,"Lubeck CDP, Lubeck district, Wood County, West Virginia",480,361,119
ACSSF,2010e5,wv,000,0095,0001025,070,54,107,07000US541079198062140,"Parkersburg city (part), Lubeck district, Wood County, West Virginia",417,286,131
ACSSF,2010e5,wv,000,0095,0001026,070,54,107,07000US541079198084724,"Washington CDP, Lubeck district, Wood County, West Virginia",559,530,29
ACSSF,2010e5,wv,000,0095,0001027,070,54,107,07000US541079198099999,"Remainder of Lubeck district, Lubeck district, Wood County, West Virginia",1484,1061,423
ACSSF,2010e5,wv,000,0095,0001028,070,54,107,07000US541079242459458,"North Hills town (part), Parkersburg district, Wood County, West Virginia",89,89,0
ACSSF,2010e5,wv,000,0095,0001029,070,54,107,07000US541079242462140,"Parkersburg city (part), Parkersburg district, Wood County, West Virginia",9321,5592,3729
ACSSF,2010e5,wv,000,0095,0001030,070,54,107,07000US541079242483500,"Vienna city (part), Parkersburg district, Wood County, West Virginia",2336,1578,758
ACSSF,2010e5,wv,000,0095,0001031,070,54,107,07000US541079242499999,"Remainder of Parkersburg district, Parkersburg district, Wood County, West Virginia",1261,703,558
ACSSF,2010e5,wv,000,0095,0001032,070,54,107,07000US541079285654580,"Mineralwells CDP, Slate district, Wood County, West Virginia",617,515,102
ACSSF,2010e5,wv,000,0095,0001033,070,54,107,07000US541079285699999,"Remainder of Slate district, Slate district, Wood County, West Virginia",1145,908,237
ACSSF,2010e5,wv,000,0095,0001034,070,54,107,07000US541079302499999,"Steele district, Steele district, Wood County, West Virginia",386,367,19
ACSSF,2010e5,wv,000,0095,0001035,070,54,107,07000US541079318062140,"Parkersburg city (part), Tygart district, Wood County, West Virginia",4227,2774,1453
ACSSF,2010e5,wv,000,0095,0001036,070,54,107,07000US541079318099999,"Remainder of Tygart district, Tygart district, Wood County, West Virginia",1351,1078,273
ACSSF,2010e5,wv,000,0095,0001037,070,54,107,07000US541079338484916,"Waverly CDP, Union district, Wood County, West Virginia",193,116,77
ACSSF,2010e5,wv,000,0095,0001038,070,54,107,07000US541079338499999,"Remainder of Union district, Union district, Wood County, West Virginia",1631,1550,81
ACSSF,2010e5,wv,000,0095,0001039,070,54,107,07000US541079344499999,"Walker district, Walker district, Wood County, West Virginia",386,355,31
ACSSF,2010e5,wv,000,0095,0001040,070,54,107,07000US541079367208836,"Boaz CDP, Williams district, Wood County, West Virginia",644,553,91
ACSSF,2010e5,wv,000,0095,0001041,070,54,107,07000US541079367259458,"North Hills town (part), Williams district, Wood County, West Virginia",227,227,0
ACSSF,2010e5,wv,000,0095,0001042,070,54,107,07000US541079367283500,"Vienna city (part), Williams district, Wood County, West Virginia",2502,2069,433
ACSSF,2010e5,wv,000,0095,0001043,070,54,107,07000US541079367287556,"Williamstown city, Williams district, Wood County, West Virginia",1129,969,160
ACSSF,2010e5,wv,000,0095,0001044,070,54,107,07000US541079367299999,"Remainder of Williams district, Williams district, Wood County, West Virginia",1344,1118,226
ACSSF,2010e5,wv,000,0095,0001045,070,54,109,07000US541099079511212,"Bud CDP, District 1, Wyoming County, West Virginia",97,43,54
ACSSF,2010e5,wv,000,0095,0001046,070,54,109,07000US541099079517836,"Corinne CDP, District 1, Wyoming County, West Virginia",155,155,0
ACSSF,2010e5,wv,000,0095,0001047,070,54,109,07000US541099079518388,"Covel CDP, District 1, Wyoming County, West Virginia",19,19,0
ACSSF,2010e5,wv,000,0095,0001048,070,54,109,07000US541099079531756,"Glen Fork CDP, District 1, Wyoming County, West Virginia",98,98,0
ACSSF,2010e5,wv,000,0095,0001049,070,54,109,07000US541099079540444,"Itmann CDP, District 1, Wyoming County, West Virginia",146,146,0
ACSSF,2010e5,wv,000,0095,0001050,070,54,109,07000US541099079557148,"Mullens city, District 1, Wyoming County, West Virginia",720,518,202
ACSSF,2010e5,wv,000,0095,0001051,070,54,109,07000US541099079599999,"District Remainder of 1, District 1, Wyoming County, West Virginia",1471,1213,258
ACSSF,2010e5,wv,000,0095,0001052,070,54,109,07000US541099083109964,"Brenton CDP, District 2, Wyoming County, West Virginia",96,83,13
ACSSF,2010e5,wv,000,0095,0001053,070,54,109,07000US541099083158756,"New Richmond CDP, District 2, Wyoming County, West Virginia",101,79,22
ACSSF,2010e5,wv,000,0095,0001054,070,54,109,07000US541099083163940,"Pineville town, District 2, Wyoming County, West Virginia",379,322,57
ACSSF,2010e5,wv,000,0095,0001055,070,54,109,07000US541099083199999,"District Remainder of 2, District 2, Wyoming County, West Virginia",2501,1998,503
ACSSF,2010e5,wv,000,0095,0001056,070,54,109,07000US541099086844548,"Kopperston CDP, District 3, Wyoming County, West Virginia",188,99,89
ACSSF,2010e5,wv,000,0095,0001057,070,54,109,07000US541099086852372,"Matheny CDP, District 3, Wyoming County, West Virginia",194,182,12
ACSSF,2010e5,wv,000,0095,0001058,070,54,109,07000US541099086860364,"Oceana town, District 3, Wyoming County, West Virginia",633,500,133
ACSSF,2010e5,wv,000,0095,0001059,070,54,109,07000US541099086899999,"District Remainder of 3, District 3, Wyoming County, West Virginia",2328,1976,352
ACSSF,2010e5,wv,000,0095,0001060,080,54,001,08000US540019232863292965600,"Census Tract 9656 (part), Philippi city (part), North district, Barbour County, West Virginia",789,412,377
ACSSF,2010e5,wv,000,0095,0001061,080,54,001,08000US540019232863292965700,"Census Tract 9657 (part), Philippi city (part), North district, Barbour County, West Virginia",64,64,0
ACSSF,2010e5,wv,000,0095,0001062,080,54,001,08000US540019232899999965600,"Census Tract 9656 (part), Remainder of North district, North district, Barbour County, West Virginia",168,148,20
ACSSF,2010e5,wv,000,0095,0001063,080,54,001,08000US540019232899999965700,"Census Tract 9657 (part), Remainder of North district, North district, Barbour County, West Virginia",1579,1263,316
ACSSF,2010e5,wv,000,0095,0001064,080,54,001,08000US540019289205788965800,"Census Tract 9658 (part), Belington town, South district, Barbour County, West Virginia",729,545,184
ACSSF,2010e5,wv,000,0095,0001065,080,54,001,08000US540019289242244965800,"Census Tract 9658 (part), Junior town, South district, Barbour County, West Virginia",146,119,27
ACSSF,2010e5,wv,000,0095,0001066,080,54,001,08000US540019289299999965500,"Census Tract 9655 (part), Remainder of South district, South district, Barbour County, West Virginia",405,333,72
ACSSF,2010e5,wv,000,0095,0001067,080,54,001,08000US540019289299999965700,"Census Tract 9657 (part), Remainder of South district, South district, Barbour County, West Virginia",331,267,64
ACSSF,2010e5,wv,000,0095,0001068,080,54,001,08000US540019289299999965800,"Census Tract 9658 (part), Remainder of South district, South district, Barbour County, West Virginia",442,392,50
ACSSF,2010e5,wv,000,0095,0001069,080,54,001,08000US540019358814212965500,"Census Tract 9655 (part), Century CDP, West district, Barbour County, West Virginia",21,21,0
ACSSF,2010e5,wv,000,0095,0001070,080,54,001,08000US540019358829740965500,"Census Tract 9655 (part), Galloway CDP, West district, Barbour County, West Virginia",51,28,23
ACSSF,2010e5,wv,000,0095,0001071,080,54,001,08000US540019358863292965500,"Census Tract 9655 (part), Philippi city (part), West district, Barbour County, West Virginia",47,17,30
ACSSF,2010e5,wv,000,0095,0001072,080,54,001,08000US540019358863292965600,"Census Tract 9656 (part), Philippi city (part), West district, Barbour County, West Virginia",366,250,116
ACSSF,2010e5,wv,000,0095,0001073,080,54,001,08000US540019358899999965500,"Census Tract 9655 (part), Remainder of West district, West district, Barbour County, West Virginia",1009,811,198
ACSSF,2010e5,wv,000,0095,0001074,080,54,001,08000US540019358899999965600,"Census Tract 9656 (part), Remainder of West district, West district, Barbour County, West Virginia",72,72,0
ACSSF,2010e5,wv,000,0095,0001075,080,54,003,08000US540039000652060971300,"Census Tract 9713 (part), Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",197,0,197
ACSSF,2010e5,wv,000,0095,0001076,080,54,003,08000US540039000652060971400,"Census Tract 9714 (part), Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",182,112,70
ACSSF,2010e5,wv,000,0095,0001077,080,54,003,08000US540039000652060971500,"Census Tract 9715 (part), Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",1567,801,766
ACSSF,2010e5,wv,000,0095,0001078,080,54,003,08000US540039000652060971600,"Census Tract 9716 (part), Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",1881,1205,676
ACSSF,2010e5,wv,000,0095,0001079,080,54,003,08000US540039000652060971700,"Census Tract 9717 (part), Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",2552,972,1580
ACSSF,2010e5,wv,000,0095,0001080,080,54,003,08000US540039000652060972000,"Census Tract 9720 (part), Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",11,0,11
ACSSF,2010e5,wv,000,0095,0001081,080,54,003,08000US540039000699999971300,"Census Tract 9713 (part), Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",9,9,0
ACSSF,2010e5,wv,000,0095,0001082,080,54,003,08000US540039000699999971400,"Census Tract 9714 (part), Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001083,080,54,003,08000US540039000699999971500,"Census Tract 9715 (part), Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",32,17,15
ACSSF,2010e5,wv,000,0095,0001084,080,54,003,08000US540039000699999971600,"Census Tract 9716 (part), Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",84,0,84
ACSSF,2010e5,wv,000,0095,0001085,080,54,003,08000US540039000699999971700,"Census Tract 9717 (part), Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",68,42,26
ACSSF,2010e5,wv,000,0095,0001086,080,54,003,08000US540039000699999971900,"Census Tract 9719 (part), Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",68,55,13
ACSSF,2010e5,wv,000,0095,0001087,080,54,003,08000US540039232236220971201,"Census Tract 9712.01 (part), Hedgesville town (part), Norborne district, Berkeley County, West Virginia",95,73,22
ACSSF,2010e5,wv,000,0095,0001088,080,54,003,08000US540039232252060971300,"Census Tract 9713 (part), Martinsburg city (part), Norborne district, Berkeley County, West Virginia",400,136,264
ACSSF,2010e5,wv,000,0095,0001089,080,54,003,08000US540039232252060971600,"Census Tract 9716 (part), Martinsburg city (part), Norborne district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001090,080,54,003,08000US540039232252060971900,"Census Tract 9719 (part), Martinsburg city (part), Norborne district, Berkeley County, West Virginia",417,403,14
ACSSF,2010e5,wv,000,0095,0001091,080,54,003,08000US540039232299999971201,"Census Tract 9712.01 (part), Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",2127,1961,166
ACSSF,2010e5,wv,000,0095,0001092,080,54,003,08000US540039232299999971300,"Census Tract 9713 (part), Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",186,167,19
ACSSF,2010e5,wv,000,0095,0001093,080,54,003,08000US540039232299999971600,"Census Tract 9716 (part), Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001094,080,54,003,08000US540039232299999971800,"Census Tract 9718 (part), Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001095,080,54,003,08000US540039232299999971900,"Census Tract 9719 (part), Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",240,240,0
ACSSF,2010e5,wv,000,0095,0001096,080,54,003,08000US540039252626716971101,"Census Tract 9711.01 (part), Falling Waters CDP, Potomac district, Berkeley County, West Virginia",308,209,99
ACSSF,2010e5,wv,000,0095,0001097,080,54,003,08000US540039252652060971300,"Census Tract 9713 (part), Martinsburg city (part), Potomac district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001098,080,54,003,08000US540039252699999971101,"Census Tract 9711.01 (part), Remainder of Potomac district, Potomac district, Berkeley County, West Virginia",1096,953,143
ACSSF,2010e5,wv,000,0095,0001099,080,54,003,08000US540039252699999971102,"Census Tract 9711.02 (part), Remainder of Potomac district, Potomac district, Berkeley County, West Virginia",3294,2684,610
ACSSF,2010e5,wv,000,0095,0001100,080,54,003,08000US540039252699999971300,"Census Tract 9713 (part), Remainder of Potomac district, Potomac district, Berkeley County, West Virginia",1195,546,649
ACSSF,2010e5,wv,000,0095,0001101,080,54,003,08000US540039275440204972101,"Census Tract 9721.01 (part), Inwood CDP, Shenandoah district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001102,080,54,003,08000US540039275440204972102,"Census Tract 9721.02 (part), Inwood CDP, Shenandoah district, Berkeley County, West Virginia",1108,951,157
ACSSF,2010e5,wv,000,0095,0001103,080,54,003,08000US540039275499999971900,"Census Tract 9719 (part), Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",1005,845,160
ACSSF,2010e5,wv,000,0095,0001104,080,54,003,08000US540039275499999972000,"Census Tract 9720 (part), Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",1380,1152,228
ACSSF,2010e5,wv,000,0095,0001105,080,54,003,08000US540039275499999972101,"Census Tract 9721.01 (part), Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",1736,1466,270
ACSSF,2010e5,wv,000,0095,0001106,080,54,003,08000US540039275499999972102,"Census Tract 9721.02 (part), Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",2133,1646,487
ACSSF,2010e5,wv,000,0095,0001107,080,54,003,08000US540039317152060971300,"Census Tract 9713 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001108,080,54,003,08000US540039317152060971400,"Census Tract 9714 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",187,96,91
ACSSF,2010e5,wv,000,0095,0001109,080,54,003,08000US540039317152060971500,"Census Tract 9715 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",65,65,0
ACSSF,2010e5,wv,000,0095,0001110,080,54,003,08000US540039317152060971900,"Census Tract 9719 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001111,080,54,003,08000US540039317152060972000,"Census Tract 9720 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",221,221,0
ACSSF,2010e5,wv,000,0095,0001112,080,54,003,08000US540039317199999971300,"Census Tract 9713 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",1482,1195,287
ACSSF,2010e5,wv,000,0095,0001113,080,54,003,08000US540039317199999971400,"Census Tract 9714 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",2986,2525,461
ACSSF,2010e5,wv,000,0095,0001114,080,54,003,08000US540039317199999971500,"Census Tract 9715 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",109,66,43
ACSSF,2010e5,wv,000,0095,0001115,080,54,003,08000US540039317199999971900,"Census Tract 9719 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",84,30,54
ACSSF,2010e5,wv,000,0095,0001116,080,54,003,08000US540039317199999972000,"Census Tract 9720 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",2152,1506,646
ACSSF,2010e5,wv,000,0095,0001117,080,54,003,08000US540039338836220971201,"Census Tract 9712.01 (part), Hedgesville town (part), Valley district, Berkeley County, West Virginia",0,0,0
ACSSF,2010e5,wv,000,0095,0001118,080,54,003,08000US540039338899999971102,"Census Tract 9711.02 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",10,10,0
ACSSF,2010e5,wv,000,0095,0001119,080,54,003,08000US540039338899999971201,"Census Tract 9712.01 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",970,776,194
ACSSF,2010e5,wv,000,0095,0001120,080,54,003,08000US540039338899999971202,"Census Tract 9712.02, Remainder of Valley district, Valley district, Berkeley County, West Virginia",2567,2232,335
ACSSF,2010e5,wv,000,0095,0001121,080,54,003,08000US540039338899999971800,"Census Tract 9718 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",3110,2686,424
ACSSF,2010e5,wv,000,0095,0001122,080,54,003,08000US540039338899999971900,"Census Tract 9719 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",1416,1244,172
ACSSF,2010e5,wv,000,0095,0001123,080,54,003,08000US540039338899999972102,"Census Tract 9721.02 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",0,0,0
